0	1	0	-16.124414321571	-0.39959217732078
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	25.970652247836	0.026337544109142
0	1	0	-8.5782618741795	-0.46282302034368
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	14.850588259995	0.11461573956155
0	1	0	-12.8483137871	-0.38529851684506
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	24.96468740561	0.035392443692994
0	1	0	-31.220780988563	-0.24951885264381
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	44.621667489936	-0.15186735815643
0	1	0	-29.595161255956	-0.21935995661415
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	50.375715343634	-0.29824723877725
0	1	0	-24.786711357257	-0.2072259332515
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	58.812072021657	-0.39597681218298
0	1	0	-22.300143911672	-0.16605744868027
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	67.675285409032	-0.47020392748754
0	1	0	-14.547893297485	-0.093087540631469
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	33.449543317689	-0.696737357164
0	1	0	-6.6812050998838	-0.023377723692722
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	16.994389375884	-0.92702487721098
0	1	0	-11.369789332459	-0.025054151369586
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	28.641046547302	-0.96598414414471
0	1	0	-18.280991433361	-0.081898723555993
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	82.345574741348	0.70786828149076
0	1	0	-47.557192137903	-0.73883628782696
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	52.73655769332	0.48363235253267
0	1	0	-30.14515731049	0.18382010697721
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	26.519690059549	0.038267560597069
0	1	0	-12.988443923952	0.56372318553572
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	16.190856806788	-0.057589133960807
0	1	0	-10.501823109605	0.51886101981341
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	12.962878302797	-0.065719107843008
0	1	0	-28.176565661822	0.36615348507872
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	31.863714548461	0.079618233893339
0	1	0	-38.768163836538	0.26756037194882
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	40.245995929587	0.21457486888775
0	1	0	-31.740928382425	0.25425748329976
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	44.978532038525	0.30958669285728
0	1	0	-28.199263420362	0.21735682313312
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	55.010969665836	0.36516095762653
0	1	0	-23.14305852894	0.14353020533617
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	44.211117316498	0.48225084143055
0	1	0	-9.8388205615981	0.042513418751491
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	16.041276144615	0.7075743482929
0	1	0	-10.579901147335	0.011710398807353
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	17.608592830711	0.8274854533225
0	1	0	-17.599606876759	0.049918971753139
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	38.837510013003	0.4801789313922
0	1	0	-32.98934546379	0.27736541308849
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	77.243166670441	-1.2860384908805
0	1	0	-64.464249095443	0.86214868065481
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	27.896463564667	-0.10921609862718
0	1	0	-21.44382505485	-0.62585720972441
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	17.199576522884	0.0096329220082542
0	1	0	-11.998623987288	-0.66646222199769
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	9.8760235162783	0.053798415782538
0	1	0	-20.7037299269	-0.53329843068231
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	19.149805702695	-0.022577715166744
0	1	0	-46.219458754241	-0.34819481386491
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	31.594693521226	-0.147210501385
0	1	0	-41.712000527374	-0.30946679298474
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	35.320864504461	-0.2482024853181
0	1	0	-35.320913922206	-0.26775285797094
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	42.704849080829	-0.29761285254895
0	1	0	-30.896002276147	-0.19733690848249
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	46.723154395347	-0.36056495450766
0	1	0	-17.230962334626	-0.076515558749591
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	19.079476672686	-0.56340654962891
0	1	0	-9.9148615730625	3.1166017979554e-05
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	13.383739071374	-0.71766469327475
0	1	0	-17.367184717385	-0.030033030293049
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	27.033926995863	-0.63018632029009
0	1	0	-29.300821317522	-0.169623699184
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	81.025128611768	1.411638906531
0	1	0	-81.024958568455	-1.4369541245271
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	29.300886225971	0.15768247066204
0	1	0	-27.033873413027	0.60943452199504
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	17.367225214712	0.0087994549683305
0	1	0	-13.383714104433	0.71969941851475
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	9.9148858487061	-0.037654918782908
0	1	0	-19.079443304962	0.57769903369314
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	17.231006532081	0.028666976633306
0	1	0	-46.723078129629	0.36671884101047
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	30.896085126647	0.15574982658991
0	1	0	-42.70478435312	0.31122832081896
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	35.320864503734	0.24859886512889
0	1	0	-35.320815086332	0.26797915334535
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	42.704849080415	0.30276289461576
0	1	0	-30.89604550213	0.18341724788128
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	46.72315439487	0.36326304130662
0	1	0	-17.230986442115	0.060254041037239
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	19.079476672482	0.56922435376435
0	1	0	-9.9148754447325	-0.012916150273976
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	13.383739071231	0.7195383426476
0	1	0	-17.367209015624	0.022810316882407
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	27.033926995576	0.62411595247265
0	1	0	-29.300862312083	0.16581157500563
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	81.025128610902	-1.4226061881394
0	1	0	-81.025071929995	1.4306342236476
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	29.300886225686	-0.16201038879638
0	1	0	-27.033911235954	-0.61753792429802
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	17.367225214591	-0.016050619415387
0	1	0	-13.383732829503	-0.72017951924157
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	9.9148858487262	0.024894784315815
0	1	0	-19.079469998899	-0.57374905960642
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	17.231006532127	-0.044986425610531
0	1	0	-46.723143499624	-0.36521106088987
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	30.896085126729	-0.17004105787832
0	1	0	-42.704844101145	-0.30707445491108
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

1	0	0	35.320864504461	-0.2482024853181
0	1	0	-35.320913922206	-0.26775285797094
0	0	1	0	0
0	0	0	1	0
0	0	0	0	1

